pkey,id,date,security,asset,liability
4074,3759,2002-12-31,6439,113239,98815
4075,3761,2002-03-31,3022,40600,35384
4076,3761,2002-06-30,2831,40726,36179
4077,3761,2002-09-30,2553,40573,35888
4078,3761,2002-12-31,3136,41210,36552
4079,3762,2002-03-31,79,111862,96491
4080,3762,2002-06-30,64,111797,95374
4081,3762,2002-09-30,59,111159,93955
4082,3762,2002-12-31,54,106876,90313
4083,3770,2002-03-31,1574,20193,18105
4084,3770,2002-06-30,1465,20202,18020
4085,3770,2002-09-30,1359,20388,18131
4086,3770,2002-12-31,1699,20448,18275
4087,3775,2002-03-31,20487,174243,155110
4088,3775,2002-06-30,20671,174139,154314
4089,3775,2002-09-30,19224,179875,158803
4090,3775,2002-12-31,16055,175076,153711
4091,3777,2002-03-31,3544,132706,122308
4092,3777,2002-06-30,4165,147574,133962
4093,3777,2002-09-30,39937,190734,173011
4094,3777,2002-12-31,34520,194036,176435
4095,3785,2002-03-31,513,14354,12769
4096,3785,2002-06-30,463,14793,13145
4097,3785,2002-09-30,430,15441,13719
4098,3785,2002-12-31,392,15417,13699
4099,3787,2002-03-31,10402,123787,114405
4100,3787,2002-06-30,9549,127996,117765
4101,3787,2002-09-30,8338,134713,123810
4102,3787,2002-12-31,8502,136440,125455
4103,3792,2002-03-31,36975,215201,190605
4104,3792,2002-06-30,39087,218295,192015
4105,3792,2002-09-30,40269,231208,203127
4106,3792,2002-12-31,41102,232684,204811
4107,3796,2002-03-31,0,20374,18825
4108,3796,2002-06-30,0,20099,18537
4109,3796,2002-09-30,0,29483,24865
4110,3796,2002-12-31,0,38595,34113
4111,3799,2002-03-31,21742,142591,127211
4112,3799,2002-06-30,29259,150517,134217
4113,3799,2002-09-30,45779,166239,148735
4114,3799,2002-12-31,55942,176436,159422
4115,3804,2002-03-31,173,52368,48093
4116,3804,2002-06-30,163,53185,48734
4117,3804,2002-09-30,148,52896,48343
4118,3804,2002-12-31,455,52033,47407
4119,3805,2002-03-31,0,27511,23158
4120,3805,2002-06-30,0,27951,23612
4121,3805,2002-09-30,0,28290,23854
4122,3805,2002-12-31,0,27933,23501
4123,3807,2002-03-31,4820,77923,71867
4124,3807,2002-06-30,4560,79084,72732
4125,3807,2002-09-30,5444,75762,69269
4126,3807,2002-12-31,5559,75240,68787
4127,3808,2002-03-31,73,81517,74559
4128,3808,2002-06-30,71,83153,75883
4129,3808,2002-09-30,64,80886,73517
4130,3808,2002-12-31,0,81006,73693
4131,3809,2002-03-31,12559,365416,338253
4132,3809,2002-06-30,11924,382958,354512
4133,3809,2002-09-30,13785,403001,372812
4134,3809,2002-12-31,32704,416518,385723
4135,3813,2002-03-31,16899,143017,133492
4136,3813,2002-06-30,16788,139180,129186
4137,3813,2002-09-30,17538,136401,126113
4138,3813,2002-12-31,19447,134150,123632
4139,3814,2002-03-31,11644,137659,117223
4140,3814,2002-06-30,14446,142403,121231
4141,3814,2002-09-30,14690,140952,119034
4142,3814,2002-12-31,16452,141545,119722
4143,3816,2002-03-31,1494,81612,71468
4144,3816,2002-06-30,1338,82901,72313
4145,3816,2002-09-30,1214,85041,74102
4146,3816,2002-12-31,1120,84937,73761
4147,3817,2002-03-31,6257,73854,69359
4148,3817,2002-06-30,6926,78129,73267
4149,3817,2002-09-30,8089,80819,75671
4150,3817,2002-12-31,10796,81527,76444
4151,3818,2002-03-31,9541,50285,44942
4152,3818,2002-06-30,8761,49916,44414
4153,3818,2002-09-30,7087,49968,44168
4154,3818,2002-12-31,9287,51607,45902
4155,3821,2002-03-31,13054,120952,107052
4156,3821,2002-06-30,13300,122647,108013
4157,3821,2002-09-30,13210,120551,105622
4158,3821,2002-12-31,14248,122834,108508
4159,3826,2002-03-31,0,38456,33832
4160,3826,2002-06-30,0,38679,33931
4161,3826,2002-09-30,0,36904,32069
4162,3826,2002-12-31,0,37102,32230
4163,3827,2002-03-31,667,35565,32629
4164,3827,2002-06-30,636,34997,31806
4165,3827,2002-09-30,843,36849,33491
4166,3827,2002-12-31,2066,38592,35270
4167,3830,2002-03-31,5128,103275,93062
4168,3830,2002-06-30,5728,104640,93889
4169,3830,2002-09-30,4571,104106,92877
4170,3830,2002-12-31,6142,106169,94852
4171,3832,2002-03-31,1290000,9080000,8430000
4172,3832,2002-06-30,1410000,9200000,8500000
4173,3832,2002-09-30,1470000,9190000,8450000
4174,3832,2002-12-31,1480000,9430000,8690000
4175,3834,2002-03-31,14650,42364,37467
4176,3834,2002-06-30,15832,44614,39131
4177,3834,2002-09-30,19985,48465,42464
4178,3834,2002-12-31,21783,48877,43191
4179,3837,2002-03-31,3065,56131,50349
4180,3837,2002-06-30,2880,57999,51903
4181,3837,2002-09-30,4277,60309,53918
4182,3837,2002-12-31,3904,61682,55251
4183,3839,2002-03-31,0,51946,46843
4184,3839,2002-06-30,0,49557,44219
4185,3839,2002-09-30,0,48540,43017
4186,3840,2002-03-31,4021,154483,135433
4187,3840,2002-06-30,6721,158174,137945
4188,3840,2002-09-30,14660,174268,153073
4189,3840,2002-12-31,16726,174123,153126
4190,3842,2002-03-31,23885,215472,198159
4191,3842,2002-06-30,30098,225837,207691
4192,3842,2002-09-30,35276,239728,220772
4193,3842,2002-12-31,38432,256856,237416
4194,3844,2002-03-31,2936,35345,33085
4195,3844,2002-06-30,2022,35192,32590
4196,3844,2002-09-30,2242,36453,33710
4197,3844,2002-12-31,2814,38647,35843
4198,3845,2002-03-31,2409,47406,41928
4199,3845,2002-06-30,3240,47766,42086
4200,3845,2002-09-30,3370,47911,42002
4201,3845,2002-12-31,4048,47651,41634
4202,3846,2002-03-31,0,35940,29649
4203,3846,2002-06-30,0,35245,28859
4204,3846,2002-09-30,0,36126,29670
4205,3846,2002-12-31,0,37544,30986
4206,3850,2002-03-31,17,25452,21781
4207,3850,2002-06-30,16,25136,21333
4208,3850,2002-09-30,16,26239,22447
4209,3850,2002-12-31,15,25737,21881
4210,3854,2002-03-31,0,123653,105457
4211,3854,2002-06-30,0,125144,107130
4212,3854,2002-09-30,0,123567,104697
4213,3854,2002-12-31,0,125788,108461
4214,3855,2002-03-31,23641,131384,117374
4215,3855,2002-06-30,30004,131027,115940
4216,3855,2002-09-30,31634,130527,114558
4217,3855,2002-12-31,28098,127024,112082
4218,3857,2002-03-31,0,104190,87796
4219,3857,2002-06-30,0,103864,86150
4220,3857,2002-09-30,0,99951,81785
4221,3857,2002-12-31,0,102149,83645
4222,3858,2002-03-31,19429,89114,80331
4223,3858,2002-06-30,17942,91489,81466
4224,3858,2002-09-30,15477,87513,77240
4225,3858,2002-12-31,13306,100977,90508
4226,3860,2002-03-31,8763,170718,156467
4227,3860,2002-06-30,7682,175477,160902
4228,3860,2002-09-30,6788,171572,156763
4229,3860,2002-12-31,2127,169689,154792
4230,3863,2002-03-31,5125,229125,199153
4231,3863,2002-06-30,5149,231890,200781
4232,3863,2002-09-30,5098,227235,194844
4233,3863,2002-12-31,4921,234155,201473
4234,3864,2002-03-31,12967,641618,539754
4235,3864,2002-06-30,12557,651146,548968
4236,3864,2002-09-30,12020,641071,536520
4237,3864,2002-12-31,10156,632732,528577
4238,3869,2002-03-31,15156,233418,208005
4239,3869,2002-06-30,13167,238387,212008
4240,3869,2002-09-30,15912,239590,212428
4241,3869,2002-12-31,16545,247281,219833
4242,3873,2002-03-31,9678,106671,97318
4243,3873,2002-06-30,8851,107721,97845
4244,3873,2002-09-30,6874,108364,98146
4245,3873,2002-12-31,5614,109294,99047
4246,3874,2002-03-31,5883,177040,158313
4247,3874,2002-06-30,25708,183655,164046
4248,3874,2002-09-30,31810,182728,161512
4249,3874,2002-12-31,39157,176281,154889
4250,3875,2002-03-31,0,126603,104977
4251,3875,2002-06-30,0,125756,103472
4252,3875,2002-09-30,0,125876,103048
4253,3875,2002-12-31,0,124392,101640
4254,3878,2002-03-31,0,181354,148649
4255,3878,2002-06-30,0,212460,178827
4256,3878,2002-09-30,0,238069,203615
4257,3878,2002-12-31,0,276624,241868
4258,3881,2002-03-31,0,26587,23448
4259,3881,2002-06-30,0,26680,23437
4260,3881,2002-09-30,0,27809,24431
4261,3881,2002-12-31,0,28051,24649
4262,3883,2002-03-31,47,119740,104960
4263,3883,2002-06-30,44,122797,107706
4264,3883,2002-09-30,39,123649,108059
4265,3883,2002-12-31,37,122344,107346
4266,3887,2002-03-31,2023,311052,267806
4267,3887,2002-06-30,1973,323131,278793
4268,3887,2002-09-30,1780,321753,276192
4269,3887,2002-12-31,1428,419265,359870
4270,3890,2002-03-31,0,1020000,943666
4271,3890,2002-06-30,0,1010000,928366
4272,3890,2002-09-30,0,978866,896033
4273,3890,2002-12-31,0,1020000,940400
4274,3891,2002-03-31,1644,652970,607388
4275,3892,2002-03-31,102074,356618,306216
4276,3892,2002-06-30,96215,350942,309463
4277,3892,2002-09-30,94520,353233,311524
4278,3892,2002-12-31,116564,366814,325011
4279,3896,2002-03-31,5046,92242,80598
4280,3896,2002-06-30,5649,90162,78054
4281,3896,2002-09-30,9178,92967,80550
4282,3896,2002-12-31,9159,99996,87736
4283,3897,2002-03-31,1162,169765,148176
4284,3897,2002-06-30,2125,177189,155714
4285,3897,2002-09-30,2057,181352,158792
4286,3897,2002-12-31,1839,172399,149181
4287,3898,2002-03-31,8535,45450,40988
4288,3898,2002-06-30,8587,46909,42144
4289,3898,2002-09-30,8018,47656,42649
4290,3898,2002-12-31,6963,49466,44437
4291,3902,2002-03-31,8951,97001,84970
4292,3902,2002-06-30,9667,95521,83358
4293,3902,2002-09-30,9886,93076,80607
4294,3902,2002-12-31,9826,93485,80965
4295,3914,2002-03-31,528,150409,133495
4296,3914,2002-06-30,463,147784,130773
4297,3914,2002-09-30,409,147919,130494
4298,3914,2002-12-31,368,150681,133491
4299,3919,2002-03-31,3417,33836,30007
4300,3919,2002-06-30,3818,34036,30066
4301,3919,2002-09-30,4264,34507,30542
4302,3919,2002-12-31,4006,34609,30628
4303,3922,2002-03-31,118964,1550000,1450000
4304,3922,2002-06-30,108641,1450000,1350000
4305,3922,2002-09-30,96811,1430000,1320000
4306,3922,2002-12-31,26386,1500000,1400000
4307,3924,2002-03-31,936613,5560000,5040000
4308,3924,2002-06-30,924690,5550000,5010000
4309,3924,2002-09-30,901733,5570000,5020000
4310,3924,2002-12-31,1040000,5780000,5230000
4311,3931,2002-03-31,85496,460106,409402
4312,3931,2002-06-30,34525,460275,406853
4313,3931,2002-09-30,26925,485811,429993
4314,3931,2002-12-31,25139,497227,442613
4315,3934,2002-03-31,0,15142,13401
4316,3934,2002-06-30,0,14020,12258
4317,3934,2002-09-30,0,14035,12243
4318,3934,2002-12-31,0,15082,13347
4319,3947,2002-03-31,2290,24125,21317
4320,3947,2002-06-30,2740,23475,20536
4321,3947,2002-09-30,2548,23725,20691
4322,3947,2002-12-31,2346,23374,20527
4323,3948,2002-03-31,3306,43090,37722
4324,3948,2002-06-30,3010,44498,38802
4325,3948,2002-09-30,2666,44761,38850
4326,3948,2002-12-31,2235,46344,40450
4327,3973,2002-03-31,47729,492228,452760
4328,3973,2002-06-30,47761,495303,452754
4329,3973,2002-09-30,32451,504802,460232
4330,3973,2002-12-31,35225,531412,489716
4331,3977,2002-03-31,4117,35404,30055
4332,3977,2002-06-30,3956,34440,28919
4333,3977,2002-09-30,3564,33104,27493
4334,3977,2002-12-31,5602,36611,30946
4335,3983,2002-03-31,708,65238,59380
4336,3983,2002-06-30,579,66911,60902
4337,3983,2002-09-30,400,67608,61396
4338,3983,2002-12-31,305,67269,61159
4339,3985,2002-03-31,213,12391,10247
4340,3985,2002-06-30,181,11974,9821
4341,3985,2002-09-30,160,11941,9775
4342,3985,2002-12-31,138,12048,9864
4343,3999,2002-03-31,217,98831,84828
4344,3999,2002-06-30,200,104964,90487
4345,3999,2002-09-30,181,108085,93252
4346,3999,2002-12-31,161,106058,91036
4347,4009,2002-03-31,48231,318441,291131
4348,4009,2002-06-30,44537,340218,311343
4349,4009,2002-09-30,41580,361875,331777
4350,4009,2002-12-31,40937,368771,338230
4351,4015,2002-03-31,0,28373,24761
4352,4015,2002-06-30,0,27896,24316
4353,4015,2002-09-30,0,25508,21879
4354,4015,2002-12-31,512,26248,22572
4355,4016,2002-03-31,69777,663006,609141
4356,4016,2002-06-30,72581,666762,608565
4357,4016,2002-09-30,68587,675117,613902
4358,4016,2002-12-31,64028,692426,629933
4359,4019,2002-03-31,9069,40975,32762
4360,4019,2002-06-30,8744,40843,32522
4361,4019,2002-09-30,8550,42523,34099
4362,4019,2002-12-31,7524,43108,34662
4363,4024,2002-03-31,204,23790,21445
4364,4024,2002-06-30,183,24510,22160
4365,4024,2002-09-30,172,24492,22010
4366,4024,2002-12-31,413,25300,22977
4367,4026,2002-03-31,4302,31900,29358
4368,4026,2002-06-30,3862,32733,30076
4369,4026,2002-09-30,3133,33390,30635
4370,4026,2002-12-31,2256,35494,32792
4371,4028,2002-03-31,4865,391087,357212
4372,4028,2002-06-30,4589,444568,408536
4373,4028,2002-09-30,1070,431631,393901
4374,4028,2002-12-31,1053,442415,400740
4375,4029,2002-03-31,41430,283123,255512
4376,4029,2002-06-30,41852,285385,255783
4377,4029,2002-09-30,40200,292125,261320
4378,4029,2002-12-31,41639,293992,264575
4379,4031,2002-03-31,112732,194698,173807
4380,4031,2002-06-30,109608,192360,170088
4381,4031,2002-09-30,114072,196406,173025
4382,4031,2002-12-31,117367,202393,178143
4383,4032,2002-03-31,684,169508,157749
4384,4032,2002-06-30,628,170356,158321
4385,4032,2002-09-30,565,177040,164765
4386,4032,2002-12-31,519,151714,138773
4387,4033,2002-03-31,0,170420,141482
4388,4033,2002-06-30,0,167010,137370
4389,4033,2002-09-30,0,168558,138607
4390,4033,2002-12-31,0,168161,138053
4391,4035,2002-03-31,0,20764,17856
4392,4035,2002-06-30,0,20662,17646
4393,4037,2002-03-31,29430,255747,227932
4394,4037,2002-06-30,34053,256410,226648
4395,4037,2002-09-30,44555,264592,233055
4396,4037,2002-12-31,49260,271646,240870
4397,4039,2002-03-31,0,467206,420774
4398,4041,2002-03-31,9,58085,54276
4399,4041,2002-06-30,9,55982,52060
4400,4041,2002-09-30,9,56310,52404
4401,4041,2002-12-31,5,59011,55021
4402,4042,2002-03-31,18065,271150,248049
4403,4042,2002-06-30,16127,277028,252747
4404,4042,2002-09-30,14605,298150,273912
4405,4042,2002-12-31,13099,288064,263051
4406,4046,2002-03-31,0,8561,7632
4407,4046,2002-06-30,0,7989,7021
4408,4046,2002-09-30,0,7960,6968
4409,4046,2002-12-31,0,8195,7208
4410,4048,2002-03-31,74971,442577,414537
4411,4048,2002-06-30,72667,450605,420611
4412,4048,2002-09-30,60529,481749,449471
4413,4048,2002-12-31,53126,494548,458502
4414,4049,2002-03-31,553,169961,158416
4415,4049,2002-06-30,497,167303,155256
4416,4049,2002-09-30,453,160805,148530
4417,4049,2002-12-31,409,151542,139237
4418,4050,2002-03-31,8791,172607,160585
4419,4050,2002-06-30,7907,163846,151251
4420,4050,2002-09-30,7137,167950,155221
4421,4050,2002-12-31,13433,169834,156986
4422,4051,2002-03-31,3499,19137,16484
4423,4051,2002-06-30,3004,19522,16686
4424,4051,2002-09-30,2364,19992,17064
4425,4051,2002-12-31,1918,19897,17158
4426,4054,2002-03-31,0,26843,23795
4427,4054,2002-06-30,0,26417,23287
4428,4054,2002-09-30,0,25726,22468
4429,4054,2002-12-31,0,27741,24670
4430,4056,2002-03-31,135,53110,48028
4431,4056,2002-06-30,125,52052,46929
4432,4056,2002-09-30,115,52991,47599
4433,4056,2002-12-31,104,55321,49702
4434,4057,2002-03-31,0,58352,53343
4435,4057,2002-06-30,0,60114,54965
4436,4057,2002-09-30,0,62532,57166
4437,4057,2002-12-31,0,65163,59718
4438,4059,2002-03-31,111,99482,83058
4439,4059,2002-06-30,80,100722,83563
4440,4059,2002-09-30,42,101293,83846
4441,4059,2002-12-31,41,102447,85181
4442,4060,2002-03-31,0,23518,21709
4443,4060,2002-06-30,0,22258,20360
4444,4060,2002-09-30,0,22378,20411
4445,4060,2002-12-31,0,22077,20184
4446,4061,2002-03-31,76,28743,26174
4447,4061,2002-06-30,72,28479,25786
4448,4061,2002-09-30,66,30136,27391
4449,4061,2002-12-31,59,31281,28458
4450,4062,2002-03-31,6625,164373,142699
4451,4062,2002-06-30,6810,163623,141262
4452,4062,2002-09-30,7691,167275,143975
4453,4062,2002-12-31,7404,167775,144410
4454,4063,2002-03-31,1220000,6680000,6170000
4455,4063,2002-06-30,1310000,7520000,7030000
4456,4063,2002-09-30,1500000,8170000,7720000
4457,4063,2002-12-31,1840000,8580000,8070000
4458,4064,2002-03-31,32,25169,23625
4459,4065,2002-03-31,6809,30064,27267
4460,4065,2002-06-30,8405,33611,30635
4461,4065,2002-09-30,9794,35729,32708
4462,4065,2002-12-31,11903,36572,33566
4463,4067,2002-03-31,40249,102719,85182
4464,4067,2002-06-30,36005,101275,82645
4465,4067,2002-09-30,38186,99469,80185
4466,4067,2002-12-31,38314,104005,85507
4467,4071,2002-03-31,96,48182,44531
4468,4071,2002-06-30,88,48026,44171
4469,4071,2002-09-30,81,49642,45575
4470,4071,2002-12-31,69,48662,44747
4471,4075,2002-03-31,14776,73517,65037
4472,4075,2002-06-30,15224,75942,67162
4473,4075,2002-09-30,14904,75064,65571
4474,4075,2002-12-31,12059,75949,66602
4475,4076,2002-03-31,3585,40926,36178
4476,4076,2002-06-30,3818,40017,34947
4477,4076,2002-09-30,4525,40518,35211
4478,4076,2002-12-31,3856,40266,34848
4479,4077,2002-03-31,0,34094,30956
4480,4077,2002-06-30,0,37778,34428
4481,4077,2002-09-30,0,39610,36238
4482,4077,2002-12-31,0,39718,36334
4483,4081,2002-03-31,602,120302,106557
4484,4084,2002-03-31,53125,195821,181640
4485,4084,2002-06-30,50268,221141,200930
4486,4084,2002-09-30,46973,208130,187037
4487,4084,2002-12-31,38577,210955,190092
4488,4086,2002-03-31,38796,149009,132565
4489,4086,2002-06-30,37603,151276,134504
4490,4086,2002-09-30,37610,155638,138328
4491,4086,2002-12-31,32517,159852,142324
4492,4087,2002-03-31,0,74727,69547
4493,4087,2002-06-30,0,73080,67612
4494,4087,2002-09-30,0,71658,65942
4495,4087,2002-12-31,0,70775,65145
4496,4091,2002-03-31,66711,358312,331249
4497,4091,2002-06-30,68307,358978,329801
4498,4091,2002-09-30,68544,361850,332638
4499,4091,2002-12-31,60637,363975,334364
4500,4092,2002-03-31,612,26591,24166
4501,4092,2002-06-30,500,26284,23851
4502,4092,2002-09-30,402,26469,24045
4503,4092,2002-12-31,297,26204,23783
4504,4094,2002-03-31,10344,69924,58889
4505,4094,2002-06-30,9942,69946,58365
4506,4094,2002-09-30,10263,67662,55826
4507,4094,2002-12-31,9441,69554,57998
4508,4096,2002-03-31,33,9555,8451
4509,4096,2002-06-30,30,9882,8756
4510,4096,2002-09-30,26,9862,8730
4511,4096,2002-12-31,24,9463,8317
4512,4097,2002-03-31,16158,53930,47534
4513,4097,2002-06-30,15786,52917,45932
4514,4097,2002-09-30,14678,52608,45349
4515,4097,2002-12-31,12504,54096,46877
4516,4098,2002-03-31,1068,19338,17246
4517,4098,2002-06-30,2809,18979,16780
4518,4098,2002-09-30,3941,18462,16156
4519,4098,2002-12-31,4530,18222,15923
4520,4107,2002-03-31,3882,92677,80114
4521,4107,2002-06-30,3705,92660,79475
4522,4107,2002-09-30,3454,90475,77066
4523,4107,2002-12-31,3080,90429,76820
4524,4110,2002-03-31,110,24438,22566
4525,4110,2002-06-30,100,24236,22277
4526,4110,2002-09-30,94,23730,21703
4527,4110,2002-12-31,90,22672,20635
4528,4111,2002-03-31,4879,71290,63746
4529,4111,2002-06-30,4802,68566,60623
4530,4111,2002-09-30,2334,68437,60656
4531,4111,2002-12-31,2048,66438,59076
4532,4122,2002-03-31,3583,33807,30116
4533,4122,2002-06-30,3501,33761,30612
4534,4122,2002-09-30,2953,33363,29979
4535,4122,2002-12-31,2027,33603,30378
4536,4123,2002-03-31,13725,49122,43394
4537,4123,2002-06-30,13323,48575,42464
4538,4123,2002-09-30,12296,47832,41480
4539,4123,2002-12-31,11317,48404,42243
4540,4126,2002-03-31,497,24676,20961
4541,4126,2002-06-30,1015,26532,22673
4542,4126,2002-09-30,988,25513,21483
4543,4126,2002-12-31,872,25548,21456
4544,4127,2002-03-31,802,158489,144626
4545,4127,2002-06-30,729,159767,145306
4546,4127,2002-09-30,681,163570,148939
4547,4127,2002-12-31,1129,165785,150663
4548,4130,2002-03-31,0,46999,39480
4549,4130,2002-06-30,0,46349,38685
4550,4130,2002-09-30,0,46341,38570
4551,4130,2002-12-31,0,46619,39037
4552,4132,2002-03-31,18952,157536,137465
4553,4132,2002-06-30,22505,169356,148802
4554,4132,2002-09-30,20686,163538,142398
4555,4132,2002-12-31,22868,167192,145870
4556,4134,2002-03-31,2543,24264,20473
4557,4134,2002-06-30,2423,23666,19791
4558,4134,2002-09-30,2140,23593,19950
4559,4134,2002-12-31,1699,24922,21226
4560,4144,2002-03-31,7806,15418,13708
4561,4144,2002-06-30,7483,15641,13842
4562,4144,2002-09-30,7692,15582,13786
4563,4144,2002-12-31,7622,15426,13679
4564,4145,2002-03-31,17978,446403,361653
4565,4145,2002-06-30,19392,440556,355325
4566,4145,2002-09-30,25378,436244,358020
4567,4145,2002-12-31,52364,439727,362659
4568,4146,2002-03-31,62004,279046,253055
4569,4146,2002-06-30,65409,282843,255024
4570,4146,2002-09-30,54925,281232,253290
4571,4146,2002-12-31,49236,280897,254005
4572,4147,2002-03-31,15,24698,22185
4573,4147,2002-06-30,14,24671,21930
4574,4147,2002-09-30,14,24067,21221
4575,4147,2002-12-31,13,24091,21289
4576,4148,2002-03-31,0,109912,100960
4577,4148,2002-06-30,0,111537,102466
4578,4148,2002-09-30,0,110128,100851
4579,4148,2002-12-31,0,110376,101226
4580,4155,2002-03-31,0,7724,6878
4581,4155,2002-06-30,0,7590,6731
4582,4155,2002-09-30,0,7305,6427
4583,4155,2002-12-31,0,6824,5981
4584,4156,2002-03-31,7665,50113,45021
4585,4156,2002-06-30,7547,46943,41568
4586,4156,2002-09-30,5775,47736,42039
4587,4156,2002-12-31,4984,50337,44820
4588,4160,2002-03-31,5307,61961,55486
4589,4160,2002-06-30,7049,61181,54573
4590,4160,2002-09-30,8559,61448,55020
4591,4160,2002-12-31,12748,62749,56188
4592,4161,2002-03-31,41831,72589,57439
4593,4161,2002-06-30,45453,74357,58472
4594,4161,2002-09-30,41404,72226,55786
4595,4161,2002-12-31,40803,71545,55394
4596,4163,2002-03-31,6624,54682,47327
4597,4163,2002-06-30,6426,55095,47367
